publication;author;department;isauthor;code
10090;35;2;1;11786
10091;467;19;1;11787
10092;74;4;1;11788
10093;69;23;1;11789
10094;7;1;1;11790
10094;348;1;0;11791
10092;565;20;0;11792
10095;566;22;1;11793
10096;283;15;1;11794
10097;135;9;1;11795
10098;235;13;1;11796
10099;9;1;1;11797
10100;458;22;1;11798
10101;136;9;1;11799
10102;293;18;1;11800
10103;438;4;1;11801
10104;102;6;1;11802
10105;86;19;1;11803
10106;339;2;1;11804
10107;154;8;1;11805
10107;162;8;0;11806
10108;295;18;1;11807
10109;296;18;1;11808
10110;531;24;1;11809
10111;344;13;1;11810
10112;325;17;1;11811
10113;519;10;1;11812
10114;422;8;1;11813
10114;425;8;0;11814
10115;241;13;1;11815
10116;407;17;1;11816
10116;385;17;0;11817
10117;182;10;1;11818
10118;178;10;1;11819
10119;191;5;1;11820
10120;123;3;1;11821
10121;380;5;1;11822
10122;297;10;1;11823
10123;58;3;1;11824
10124;509;7;1;11825
10125;298;18;1;11826
10126;116;9;1;11827
10127;13;1;1;11828
10128;257;16;1;11829
10129;528;6;1;11830
10130;526;23;1;11831
10131;322;16;1;11832
10132;61;3;1;11833
10133;554;17;1;11834
10134;309;19;1;11835
10135;215;14;1;11836
10136;537;7;1;11837
10137;336;4;1;11838
10138;17;23;1;11839
10139;403;11;1;11840
10140;389;6;1;11841
10140;358;6;0;11842
10141;324;10;1;11843
10142;244;13;1;11844
10143;180;10;1;11845
10144;468;15;1;11846
10145;384;7;1;11847
10146;127;7;1;11848
10146;490;7;0;11849
10147;377;1;1;11850
10148;183;10;1;11851
10149;128;7;1;11852
10150;543;13;1;11853
10151;510;7;1;11854
10152;91;5;1;11855
10153;171;8;1;11856
10153;151;8;0;11857
10154;479;11;1;11858
10155;193;11;1;11859
10156;301;19;1;11860
10157;309;19;1;11861
10158;320;19;1;11862
10159;301;19;1;11863
10160;301;19;1;11864
10160;305;19;0;11865
10161;301;19;1;11866
10161;498;19;0;11867
10162;502;19;1;11868
10163;502;19;1;11869
10164;305;19;1;11870
10165;305;19;1;11871
10165;498;19;0;11872
10166;222;3;1;11873
10167;386;19;1;11874
10168;302;19;1;11875
10169;308;19;1;11876
10170;47;3;1;11877
10171;48;3;1;11878
10172;37;9;1;11879
10173;245;19;1;11880
10174;396;3;1;11881
10175;51;3;1;11882
10176;563;22;1;11883
10177;252;16;1;11884
10177;312;19;0;11885
10178;52;3;1;11886
10179;467;19;1;11887
10180;467;19;1;11888
10181;86;19;1;11889
10182;57;3;1;11890
10183;498;19;1;11891
10184;123;3;1;11892
10185;315;19;1;11893
10186;61;3;1;11894
10187;307;19;1;11895
10188;316;19;1;11896
10189;309;19;1;11897
10190;375;1;1;11898
10191;485;19;1;11899
10192;128;7;1;11900
10193;320;19;1;11901
10194;411;3;1;11902
10195;323;20;1;11903
10195;74;4;0;11904
10195;565;20;0;11905
10196;178;10;1;11907
10197;225;13;1;11909
10197;227;13;0;11910
10197;229;13;0;11911
10198;346;5;1;11912
10199;65;13;1;11913
10200;227;13;1;11914
10201;229;13;1;11915
10202;229;13;1;11916
10203;241;13;1;11917
10204;322;16;1;11918
10205;260;16;1;11919
10206;225;13;1;11920
10207;224;13;1;11921
10208;230;13;1;11922
10209;232;13;1;11923
10210;290;13;1;11924
10211;235;13;1;11925
10212;344;13;1;11926
10213;244;13;1;11927
10214;543;13;1;11928
10215;29;2;1;11929
10216;229;13;1;11930
10217;339;2;1;11931
9676;522;14;0;11932
10218;339;2;1;11933
10220;339;2;1;11934
10219;293;18;1;11935
10221;181;18;1;11936
10222;293;18;1;11937
10223;171;8;1;11938
10223;151;8;1;11939
10224;548;23;1;11940
10225;549;23;1;11941
10226;398;1;1;11942
10227;218;14;1;11943
10228;515;11;1;11944
10229;467;19;1;11945
10230;9;1;1;11946
10230;467;19;0;11947
10231;380;5;1;11948
10231;315;19;0;11949
10232;124;7;1;11950
10233;184;17;1;11951
10234;325;17;1;11952
10235;251;16;1;11953
10236;195;5;1;11954
10237;281;15;1;11955
10238;443;16;1;11956
10239;17;23;1;11957
10240;468;15;1;11958
10241;222;3;1;11959
10242;484;4;1;11960
10243;331;3;1;11961
10244;51;3;1;11962
10245;438;4;1;11963
10246;74;4;1;11964
10247;336;4;1;11965
10247;420;4;0;11966
10248;404;3;1;11967
10249;411;3;1;11968
10250;224;13;1;11969
10251;225;13;1;11970
10252;527;21;1;11972
10253;6;23;1;11973
10254;244;13;1;11974
10255;117;14;1;11975
10256;346;5;1;11976
10257;178;10;1;11977
10258;105;7;1;11978
10259;568;7;1;11979
10260;77;4;1;11980
10261;281;15;1;11981
10262;281;15;1;11982
10263;102;6;1;11983
10264;124;7;1;11984
10265;105;7;1;11985
10266;106;7;1;11986
10267;128;7;1;11987
10268;128;7;1;11988
10269;128;7;1;11989
10270;568;7;1;11990
10271;124;7;1;11991
10272;128;7;1;11992
10273;384;7;1;11993
10274;128;7;1;11994
10275;124;7;1;11995
10276;320;19;1;11996
10276;315;19;0;11997
10277;568;7;1;11998
10278;510;7;1;11999
10279;105;7;1;12000
10280;106;7;1;12001
10281;106;7;1;12002
10282;405;7;1;12003
10283;555;7;1;12004
10283;510;7;0;12005
10284;490;7;1;12006
10285;509;7;1;12007
10286;124;7;1;12008
10287;124;7;1;12009
10287;320;19;0;12010
10288;537;7;1;12011
10289;537;7;1;12012
10289;490;7;0;12013
10290;508;7;1;12014
10291;384;7;1;12015
10292;509;7;0;12016
10292;384;7;1;12017
10293;127;7;1;12018
10294;127;7;1;12019
10295;128;7;1;12020
10296;556;7;1;12021
10297;128;7;1;12022
10298;570;7;1;12023
10299;225;13;1;12024
10300;225;13;1;12025
10301;241;13;1;12026
10302;558;13;1;12027
10303;558;13;1;12028
10304;558;13;1;12029
10305;229;13;1;12030
10306;229;13;1;12031
10307;241;13;1;12032
10308;543;13;1;12033
10309;543;13;1;12034
10310;241;13;1;12035
10311;241;13;1;12036
10312;241;13;1;12037
10313;344;13;1;12038
10314;229;13;1;12039
10315;543;13;1;12040
10316;241;13;1;12041
10317;344;13;1;12042
10318;91;5;1;12043
10319;91;5;1;12044
10320;191;5;1;12045
10321;380;5;1;12046
10322;560;5;1;12047
10323;560;5;1;12048
10324;380;5;1;12049
10325;194;5;1;12050
10326;194;5;1;12051
10327;91;5;1;12052
10328;91;5;1;12053
10329;346;5;1;12054
10330;191;5;1;12055
10331;560;5;1;12056
10332;198;5;1;12057
10333;198;5;1;12058
10334;198;5;1;12059
10335;198;5;1;12060
10336;198;5;1;12061
10337;196;5;1;12062
10338;79;5;1;12063
10339;141;8;1;12064
10340;170;8;1;12065
10341;516;8;1;12066
10342;154;8;1;12067
10342;157;8;0;12068
10343;155;8;1;12069
10344;422;8;1;12070
10345;157;8;1;12071
10346;154;8;1;12072
10347;142;8;1;12073
10348;528;6;1;12074
10348;372;17;0;12075
10349;96;6;1;12076
10350;528;6;1;12077
10350;372;17;0;12078
10351;96;6;1;12079
10352;528;6;1;12080
10353;528;6;1;12081
10354;102;6;1;12082
10355;102;6;1;12083
10356;102;6;1;12084
10357;358;6;1;12085
10358;295;18;1;12086
10359;295;18;1;12087
10360;293;18;1;12088
10361;293;18;1;12089
10362;296;18;1;12090
10363;295;18;1;12091
10364;295;18;1;12092
10365;294;18;1;12093
10366;294;18;1;12094
10367;181;18;1;12095
10368;295;18;1;12096
10369;294;18;1;12097
10370;294;18;1;12098
10371;295;18;1;12099
10372;295;18;1;12100
10373;293;18;1;12101
10374;293;18;1;12102
10375;293;18;1;12103
10376;293;18;1;12104
10377;116;9;1;12105
10378;309;19;1;12106
10379;136;9;1;12107
10380;116;9;1;12108
10381;308;19;1;12109
10382;485;19;1;12110
10383;467;19;1;12111
10384;485;19;1;12112
10385;502;19;1;12113
10386;302;19;1;12114
10387;302;19;1;12115
10388;6;23;1;12116
10388;399;23;0;12117
10389;399;23;1;12118
10390;17;23;1;12119
10391;17;23;1;12120
10392;69;23;1;12121
10393;69;23;1;12122
10394;6;23;1;12123
10395;399;23;1;12124
10396;399;23;1;12125
10396;3;1;0;12126
10397;399;23;1;12127
10397;3;1;0;12128
10398;69;23;1;12129
10399;17;23;1;12130
10399;548;23;0;12131
10400;549;23;1;12132
10401;526;23;1;12133
10402;548;23;1;12134
10403;69;23;1;12135
10404;548;23;1;12136
10405;69;23;1;12137
10406;218;14;1;12138
10407;216;14;1;12139
10408;107;14;0;12140
10408;118;14;1;12141
10408;117;14;0;12142
10409;112;14;1;12143
10410;112;14;1;12144
10411;112;14;1;12145
10412;112;14;1;12146
10413;112;14;1;12147
10414;112;14;1;12148
10415;61;3;1;12149
10416;48;3;1;12150
10417;396;3;1;12151
10418;58;3;1;12152
10419;61;3;1;12153
10420;61;3;1;12154
10421;48;3;1;12155
10422;51;3;1;12156
10423;48;3;1;12157
10424;48;3;1;12158
10425;48;3;1;12159
10426;48;3;1;12160
10427;52;3;1;12161
10428;48;3;1;12162
10429;404;3;1;12163
10430;404;3;1;12164
10431;396;3;1;12165
10432;58;3;1;12166
10433;61;3;1;12167
10434;61;3;1;12168
10435;61;3;1;12169
10436;61;3;1;12170
10437;61;3;1;12171
10438;61;3;1;12172
10439;61;3;1;12173
10440;61;3;1;12174
10441;51;3;1;12175
10442;404;3;1;12176
10443;61;3;1;12177
10444;57;3;1;12178
10445;48;3;1;12179
10446;403;11;1;12180
10447;193;11;1;12181
10447;479;11;0;12182
10448;105;7;1;12183
10448;515;11;0;12184
10449;489;16;1;12185
10450;489;16;1;12186
10451;257;16;1;12187
10452;251;16;1;12188
10453;261;16;1;12189
10453;547;16;0;12190
10454;250;16;1;12191
10455;252;16;1;12192
10456;258;16;1;12193
10457;322;16;1;12194
10458;322;16;1;12195
10459;547;16;1;12196
10460;258;16;1;12197
10461;489;16;1;12198
10462;251;16;1;12199
10463;251;16;1;12200
10464;322;16;1;12201
10465;489;16;1;12202
10466;489;16;1;12203
10467;322;16;1;12204
10467;260;16;0;12205
10467;250;16;0;12206
10467;252;16;0;12207
10467;489;16;0;12208
10467;257;16;0;12209
10467;258;16;0;12210
10467;483;16;0;12211
10467;259;22;0;12212
10467;261;16;0;12213
10467;221;16;0;12214
10467;251;16;0;12215
10468;468;15;1;12216
10469;281;15;1;12217
10470;468;15;1;12218
10471;281;15;1;12219
10472;504;15;1;12220
10473;281;15;1;12221
10473;468;15;0;12222
10474;468;15;1;12223
10475;281;15;1;12224
10475;546;15;0;12225
10476;281;15;1;12226
10477;281;15;1;12227
10478;281;15;1;12228
10479;281;15;1;12229
10480;279;15;1;12230
10481;281;15;1;12231
10482;441;15;1;12232
10483;441;15;1;12233
10484;441;15;1;12234
10485;441;15;1;12235
10486;441;15;1;12236
10487;280;15;1;12237
10488;504;15;1;12238
10489;504;15;1;12239
10490;504;15;1;12240
10491;77;4;1;12241
10492;550;4;1;12242
10493;484;4;1;12243
10494;461;4;1;12244
10495;461;4;1;12245
10496;484;4;1;12246
10497;77;4;1;12247
10498;513;4;1;12248
10499;77;4;1;12249
10500;420;4;1;12250
10500;75;4;0;12251
10501;438;4;1;12252
10502;484;4;1;12253
10503;461;4;1;12254
10503;77;4;0;12255
10504;461;4;1;12256
10505;550;4;1;12257
10506;74;4;1;12258
10507;330;4;1;12259
10508;513;4;1;12260
10509;32;2;1;12261
10510;32;2;1;12262
10511;32;2;1;12263
10512;29;2;1;12264
10513;29;2;1;12265
10514;44;2;1;12266
10515;339;2;1;12267
10516;42;2;1;12268
10517;42;2;1;12269
10518;44;2;1;12270
10519;554;17;1;12271
10520;272;17;1;12272
10521;554;17;1;12273
10522;554;17;1;12274
10523;554;17;1;12275
10524;269;17;1;12276
10525;407;17;1;12277
10526;497;17;1;12278
10527;497;17;1;12279
10528;372;17;1;12280
10529;372;17;1;12281
10530;372;17;1;12282
10531;272;17;1;12283
10532;554;17;1;12284
10533;264;17;1;12285
10534;407;17;1;12286
10535;407;17;1;12287
10536;268;17;1;12288
10537;323;20;1;12289
10537;565;20;0;12290
10537;74;4;0;12291
10538;323;20;0;12292
10538;565;20;0;12293
10538;74;4;0;12294
10539;323;20;1;12295
10539;74;4;0;12296
10539;565;20;0;12297
10540;182;10;1;12298
10541;183;10;1;12299
10542;324;10;1;12300
10543;297;10;1;12301
10544;182;10;1;12302
10545;178;10;1;12303
10546;297;10;1;12304
10547;174;10;1;12305
10548;178;10;1;12306
10549;180;10;1;12307
10550;324;10;1;12308
10551;324;10;1;12309
10552;324;10;1;12310
10553;178;10;1;12311
10554;178;10;1;12312
10555;375;1;1;12313
10556;323;20;1;12314
10556;74;4;0;12315
10557;323;20;1;12316
10557;74;4;0;12317
10558;323;20;1;12318
10558;74;4;0;12319
10559;323;20;1;12320
10559;74;4;0;12321
10560;348;1;1;12322
10560;7;1;0;12323
10561;23;1;1;12324
10561;13;1;0;12325
10562;23;1;1;12326
10563;3;1;1;12327
10564;3;1;1;12328
10564;400;1;0;12329
10565;337;1;1;12330
10566;348;1;1;12331
10567;377;1;1;12332
10568;348;1;1;12333
10569;569;1;1;12334
10570;7;1;1;12335
10571;505;1;1;12336
10572;398;1;1;12337
10573;9;1;1;12338
10574;571;1;1;12339
10575;571;1;1;12340
10576;377;1;1;12341
10577;9;1;1;12342
10578;398;1;1;12343
10579;371;1;1;12344
10580;371;1;1;12345
10581;371;1;1;12346
10582;398;1;1;12347
10583;5;1;1;12348
10583;3;1;0;12349
10584;23;1;1;12350
10585;372;17;1;12351
10586;569;1;1;12352
10587;74;4;1;12353
10588;560;5;1;12354
10589;556;7;1;12355
10590;468;15;1;12356
10591;6;23;1;12357
10592;293;18;1;12358
10593;527;21;1;12359
10594;454;14;1;12360
10595;124;7;1;12361
10596;320;19;1;12362
10596;315;19;0;12363
10597;154;8;1;12364
10597;142;8;0;12365
10597;532;8;0;12366
10598;171;8;1;12367
10599;151;8;1;12368
10599;171;8;0;12369
10599;142;8;0;12370
10600;124;7;1;12371
10601;124;7;1;12372
10602;106;7;0;12373
10602;350;5;0;12374
10602;117;14;0;12375
10602;118;14;0;12376
10602;435;7;0;12377
10602;119;7;0;12378
10602;326;20;0;12379
10602;121;9;0;12380
10602;124;7;1;12381
10602;405;7;0;12382
10602;494;7;0;12383
10602;384;7;0;12384
10602;127;7;0;12385
10602;319;7;0;12386
10602;128;7;0;12387
10603;484;4;1;12388
10604;461;4;1;12389
10605;224;13;1;12390
10606;558;13;1;12391
10607;229;13;1;12392
10608;230;13;1;12393
10609;550;11;1;12394
10610;290;13;1;12395
10611;235;13;1;12396
10612;438;4;1;12397
10613;420;4;1;12398
10614;344;13;1;12399
10615;241;13;1;12400
10616;74;4;1;12401
10617;77;4;1;12402
10618;330;4;1;12403
10619;336;4;1;12404
10620;411;3;1;12405
10621;222;3;1;12406
10622;3;1;1;12407
10623;548;23;1;12408
10624;48;3;1;12409
10625;37;9;1;12410
10626;571;1;1;12411
10627;5;1;1;12412
10628;551;1;1;12413
10629;400;1;1;12414
10630;549;23;1;12415
10631;507;1;1;12416
10632;205;1;1;12417
10633;6;23;1;12418
10634;399;23;1;12419
10635;69;23;1;12420
10636;7;1;1;12421
10637;9;1;1;12422
10638;506;23;1;12423
10639;123;3;1;12424
10640;13;1;1;12425
10641;526;23;1;12426
10642;375;1;1;12427
10643;505;1;1;12428
10644;371;1;1;12429
10645;508;7;1;12430
10646;337;1;1;12431
10647;377;1;1;12432
10648;23;1;1;12433
10649;404;3;1;12434
10650;301;19;1;12435
10651;502;19;1;12436
10652;573;3;1;12437
10653;305;19;1;12438
10654;574;7;1;12439
10655;107;14;1;12440
10656;568;7;1;12441
10657;302;19;1;12442
10658;405;7;1;12443
10659;308;19;1;12444
10660;47;3;1;12445
10661;433;19;1;12446
10662;555;7;1;12447
10663;117;14;1;12448
10664;52;3;1;12449
10665;118;14;1;12450
10666;467;19;1;12451
10667;490;7;1;12452
10668;136;9;1;12453
10669;57;3;1;12454
10670;509;7;1;12455
10671;124;7;1;12456
10672;307;19;1;12457
10673;316;19;1;12458
10674;537;7;1;12459
10675;522;14;1;12460
10676;384;7;1;12461
10677;127;7;1;12462
10678;128;7;1;12463
10679;556;7;1;12464
10680;477;7;1;12465
10681;279;15;1;12466
10682;250;16;1;12467
10683;251;16;1;12468
10684;131;9;1;12469
10685;547;16;1;12470
10686;441;15;1;12471
10687;252;16;1;12472
10688;195;5;1;12473
10689;489;16;1;12474
10690;258;16;1;12475
10691;283;15;1;12476
10692;443;16;1;12477
10693;257;16;1;12478
10694;322;16;1;12479
10695;312;19;1;12480
10696;309;19;1;12481
10697;261;16;1;12482
10698;215;14;1;12483
10699;324;10;1;12484
10700;468;15;1;12485
10701;572;2;1;12486
10702;562;9;1;12487
10703;510;7;1;12488
10704;221;16;1;12489
10705;497;17;1;12490
10706;194;5;1;12491
10707;186;5;1;12492
10708;245;19;1;12493
10709;560;5;1;12494
10710;96;6;1;12495
10711;268;17;1;12496
10712;340;24;1;12497
10713;269;17;1;12498
10714;85;5;1;12499
10715;86;19;1;12500
10716;492;5;1;12501
10717;271;17;1;12502
10718;121;9;1;12503
10719;325;17;1;12504
10720;577;6;1;12505
10721;407;17;1;12506
10722;191;5;1;12507
10723;380;5;1;12508
10724;463;14;1;12509
10725;272;17;1;12510
10726;528;6;1;12511
10727;554;17;1;12512
10728;403;11;1;12513
10729;102;6;1;12514
10730;91;5;1;12515
10731;479;11;1;12516
10732;193;11;1;12517
10733;385;17;1;12518
10734;320;19;1;12519
10735;474;10;1;12520
10736;174;10;1;12521
10737;29;2;1;12522
10738;545;18;1;12523
10739;292;18;1;12524
10740;293;18;1;12525
10741;295;18;1;12526
10742;296;18;1;12527
10743;519;10;1;12528
10744;178;10;1;12529
10745;297;10;1;12530
10746;58;3;1;12531
10747;298;18;1;12532
10748;116;9;1;12533
10749;244;13;1;12534
10750;454;14;1;12535
10751;180;10;1;12536
10752;181;18;1;12537
10753;182;10;1;12538
10754;183;10;1;12539
10755;137;9;1;12540
10756;450;14;1;12541
10757;112;14;1;12542
10758;151;8;1;12543
10759;422;8;1;12544
10760;189;14;1;12545
10761;162;8;1;12546
10762;216;14;1;12547
10763;219;14;1;12548
10764;171;8;1;12549
10765;578;18;1;12550
10766;100;6;1;12551
10767;468;15;1;12552
10768;98;6;1;12553
10769;281;15;1;12554
10769;468;15;0;12555
10770;281;15;1;12556
10771;280;15;1;12557
10772;32;2;1;12558
10773;195;5;1;12559
10774;281;15;1;12560
10775;257;16;1;12561
10776;281;15;1;12562
10777;468;15;1;12563
10778;288;15;1;12564
10779;504;15;1;12565
10780;441;15;1;12566
10781;283;15;1;12567
10782;546;15;1;12568
10783;562;9;1;12569
10784;579;24;1;12570
10785;339;2;1;12571
10786;38;2;1;12572
10787;38;2;1;12573
10788;38;2;1;12574
10789;29;2;1;12575
10790;32;2;1;12576
10791;32;2;1;12577
10792;29;2;1;12578
10793;32;2;1;12579
10794;375;1;1;12580
10795;9;1;1;12581
10796;9;1;1;12582
10797;505;1;1;12583
10798;222;3;1;12584
10799;404;3;1;12585
10800;404;3;1;12586
10801;404;3;1;12587
10802;331;3;1;12588
10803;48;3;1;12589
10804;57;3;1;12590
10805;57;3;1;12591
10806;61;3;1;12592
10807;77;4;1;12593
10808;484;4;1;12594
10809;484;4;1;12595
10810;484;4;1;12596
10811;438;4;1;12597
10812;74;4;1;12598
10813;112;14;1;12599
10814;128;7;1;12600
10815;515;11;1;12601
10816;397;8;1;12602
10816;154;8;0;12603
10817;153;8;1;12604
10817;428;8;0;12605
10818;136;9;1;12606
10819;154;8;1;12607
10820;570;7;1;12608
10821;128;7;1;12610
10822;556;7;1;12611
10823;449;7;1;12612
10824;489;16;1;12613
10825;182;10;1;12614
10826;131;9;1;12615
10826;132;9;0;12616
10827;37;9;1;12617
10828;133;9;1;12618
10829;138;9;1;12619
10830;138;9;1;12620
10831;130;9;1;12621
10832;482;22;1;12622
10833;138;9;1;12623
10834;131;9;1;12624
10835;518;9;1;12625
10836;135;9;1;12626
10837;136;9;1;12627
10838;131;9;1;12628
10838;137;9;0;12629
10839;136;9;1;12630
10840;182;10;1;12631
10841;483;16;1;12632
10842;91;5;1;12633
10842;85;5;0;12634
10842;86;19;0;12635
10842;191;5;0;12636
10842;78;5;0;12637
10843;91;5;1;12638
10843;85;5;0;12639
10843;186;5;0;12640
10843;86;19;0;12641
10843;191;5;0;12642
10844;98;6;1;12643
10845;572;2;1;12644
10846;186;5;1;12645
10847;92;6;1;12646
10847;78;5;0;12647
10847;86;19;0;12648
10848;560;5;1;12649
10849;106;7;1;12650
10850;491;13;1;12652
10851;502;19;1;12653
10852;558;13;1;12654
10853;548;23;1;12655
10854;547;16;1;12656
10855;555;7;1;12657
10856;549;23;1;12658
10857;550;11;1;12659
10858;575;14;1;12660
10859;553;6;1;12661
10860;521;14;1;12662
10861;509;7;1;12663
10862;526;23;1;12664
10863;505;1;1;12665
10864;508;7;1;12666
10865;431;11;1;12667
10866;128;7;1;12668
10867;484;4;1;12669
10868;451;14;1;12670
10868;112;14;0;12671
10869;194;5;1;12672
10870;91;5;1;12673
10870;194;5;0;12674
10871;91;5;1;12675
10872;85;5;1;12676
10873;534;5;1;12677
10874;534;5;1;12678
10875;186;5;1;12679
10876;191;5;1;12680
10877;191;5;1;12681
10878;346;5;1;12682
10879;568;7;1;12683
10880;490;7;1;12684
10881;128;7;1;12685
10882;384;7;1;12686
10883;124;7;1;12687
10884;127;7;1;12688
10884;105;7;0;12689
10884;124;7;0;12690
10885;508;7;1;12691
10886;490;7;1;12692
10886;508;7;0;12693
10887;128;7;1;12694
10888;128;7;1;12695
10889;128;7;1;12696
10890;128;7;1;12697
10891;128;7;1;12698
10892;570;7;1;12699
10893;570;7;1;12700
10894;449;7;1;12701
10895;449;7;1;12702
10896;556;7;1;12703
10897;127;7;1;12704
10898;537;7;1;12705
10899;131;9;1;12706
10900;131;9;1;12707
10900;132;9;0;12708
10901;130;9;1;12709
10902;116;9;1;12710
10903;116;9;1;12711
10904;121;9;1;12712
10905;131;9;1;12713
10906;131;9;1;12714
10907;37;9;1;12715
10908;116;9;1;12716
10909;116;9;1;12717
10910;562;9;1;12718
10911;517;8;1;12719
10912;324;10;1;12720
10913;324;10;1;12721
10914;324;10;1;12722
10915;174;10;1;12723
10916;174;10;1;12724
10917;178;10;1;12725
10918;182;10;1;12726
10919;474;10;1;12727
10920;177;10;1;12728
10921;178;10;1;12729
10922;178;10;1;12730
10923;519;10;1;12731
10924;479;11;1;12732
10925;550;11;1;12733
10926;479;11;1;12734
10927;492;11;1;12735
10928;550;11;1;12736
10929;403;11;1;12737
10930;403;11;1;12738
10931;550;11;1;12739
10932;515;11;1;12740
10933;515;11;1;12741
10934;454;14;1;12742
10935;112;14;1;12743
10936;225;13;1;12744
10937;229;13;1;12745
10938;229;13;1;12746
10939;241;13;1;12747
10940;547;16;1;12748
10941;258;16;1;12749
10942;250;16;1;12750
10942;322;16;0;12751
10942;261;16;0;12752
10942;221;16;0;12753
10943;547;16;1;12754
10944;489;16;1;12755
10945;489;16;1;12756
10946;261;16;1;12757
10947;258;16;1;12758
10948;257;16;1;12759
10948;251;16;0;12760
10949;322;16;1;12761
10950;325;17;1;12762
10951;272;17;1;12763
10952;269;17;1;12764
10953;372;17;1;12765
10954;372;17;1;12766
10955;278;17;1;12767
10956;407;17;1;12768
10957;385;17;1;12769
10958;407;17;1;12770
10959;271;17;1;12771
10960;504;15;1;12772
10961;281;15;1;12773
10962;279;15;1;12774
10963;504;15;1;12775
10964;280;15;1;12776
10965;281;15;1;12777
10966;283;15;1;12778
10967;281;15;1;12779
10968;288;15;1;12780
10969;288;15;1;12781
10970;288;15;1;12782
10971;17;23;1;12783
10972;17;23;1;12784
10973;17;23;1;12785
10974;528;6;1;12786
10975;92;6;1;12787
10976;96;6;1;12788
10977;102;6;1;12789
10978;358;6;1;12790
10979;528;6;1;12791
10980;528;6;1;12792
10981;528;6;1;12793
10981;372;17;0;12794
10982;528;6;1;12795
10982;372;17;0;12796
10983;92;6;1;12797
10984;577;6;1;12798
10985;467;19;1;12799
10986;522;14;1;12800
10987;107;14;1;12801
10988;117;14;1;12802
10989;118;14;1;12803
10990;301;19;1;12804
10991;485;19;1;12805
10992;308;19;1;12806
10993;485;19;1;12807
10994;308;19;1;12808
10995;308;19;1;12809
10996;245;19;1;12810
10997;485;19;1;12811
10998;3;1;1;12812
10999;580;8;1;12813
11000;293;18;1;12814
11001;293;18;1;12815
11002;293;18;1;12816
11003;293;18;1;12817
11004;293;18;1;12818
11005;293;18;1;12819
11006;293;18;1;12820
11007;293;18;1;12821
11008;293;18;1;12822
11009;293;18;1;12823
11011;527;21;1;12825
11012;136;9;1;12826
11013;3;1;1;12827
11014;571;1;1;12828
11014;505;1;0;12829
11015;400;1;1;12830
11016;549;23;1;12831
11017;205;1;1;12832
11018;7;1;1;12833
11019;375;1;1;12834
11020;377;1;1;12835
11021;377;1;1;12836
11021;6;23;0;12837
11022;218;14;1;12838
11023;568;7;1;12839
11023;556;7;0;12840
11024;96;6;1;12841
11025;117;14;1;12842
11026;490;7;1;12843
11027;384;7;1;12844
11028;320;19;1;12845
11028;380;5;0;12846
11029;322;16;1;12847
11030;193;11;1;12848
11030;479;11;0;12849
11031;515;11;1;12850
11032;568;7;1;12851
11033;195;5;1;12852
11034;281;15;1;12853
11035;215;14;1;12854
11035;454;14;0;12855
11036;468;15;1;12856
11037;562;15;1;12857
11038;396;3;1;12858
11039;438;4;1;12859
11040;57;3;1;12860
11041;336;4;1;12861
11042;230;13;1;12862
11043;235;13;1;12863
11044;241;13;1;12864
11045;244;13;1;12865
11046;178;10;1;12866
11047;74;4;1;12867
11047;565;20;0;12868
11048;324;10;1;12869
11049;127;7;1;12870
11049;490;7;0;12871
11050;216;14;1;12872
11051;105;7;1;12873
11052;527;21;1;12874
11053;527;21;1;12875
11054;61;3;1;12876
11055;78;5;1;12877
11056;340;24;0;12878
11056;380;5;0;12879
11056;78;5;1;12880
11057;528;6;1;12881
11057;96;6;0;12882
11057;102;6;0;12883
11058;372;17;1;12884
11058;102;6;0;12885
11059;305;19;1;12886
11060;235;13;1;12887
11060;244;13;0;12888
11061;112;14;1;12889
11061;205;1;0;12890
11061;219;14;0;12891
11062;281;15;1;12892
11063;568;7;1;12893
11064;77;4;1;12894
